user_id,last_updated,profile
USR0207,2026-02-09T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-09T16:39:26.348Z"",""account_age_days"":0}}"
USR0162,2026-02-02T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-02T16:39:26.348Z"",""account_age_days"":0}}"
USR0374,2026-02-02T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-02T16:39:26.348Z"",""account_age_days"":0}}"
USR0927,2026-01-27T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-27T16:39:26.348Z"",""account_age_days"":0}}"
USR0782,2026-02-04T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.348Z"",""account_age_days"":0}}"
USR0946,2026-02-12T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-12T16:39:26.348Z"",""account_age_days"":0}}"
USR0041,2026-02-04T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.348Z"",""account_age_days"":0}}"
USR0716,2026-01-27T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-27T16:39:26.348Z"",""account_age_days"":0}}"
USR0735,2026-01-17T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.348Z"",""account_age_days"":0}}"
USR0809,2026-02-02T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-02T16:39:26.348Z"",""account_age_days"":0}}"
USR0696,2026-01-31T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.348Z"",""account_age_days"":0}}"
USR0499,2026-01-28T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.348Z"",""account_age_days"":0}}"
USR0731,2026-01-17T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-17T16:39:26.348Z"",""account_age_days"":0}}"
USR0284,2026-01-26T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-26T16:39:26.348Z"",""account_age_days"":0}}"
USR0259,2026-01-23T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.348Z"",""account_age_days"":0}}"
USR0097,2026-02-08T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-08T16:39:26.348Z"",""account_age_days"":0}}"
USR0762,2026-01-14T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-14T16:39:26.348Z"",""account_age_days"":0}}"
USR0551,2026-01-20T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-20T16:39:26.348Z"",""account_age_days"":0}}"
USR0707,2026-01-24T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-24T16:39:26.348Z"",""account_age_days"":0}}"
USR0866,2026-02-04T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.348Z"",""account_age_days"":0}}"
USR0775,2026-02-04T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.348Z"",""account_age_days"":0}}"
USR0542,2026-02-12T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-12T16:39:26.348Z"",""account_age_days"":0}}"
USR0825,2026-01-23T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.348Z"",""account_age_days"":0}}"
USR0256,2026-01-15T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.348Z"",""account_age_days"":0}}"
USR0502,2026-02-04T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.348Z"",""account_age_days"":0}}"
USR0465,2026-01-30T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-30T16:39:26.348Z"",""account_age_days"":0}}"
USR0540,2026-02-13T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.348Z"",""account_age_days"":0}}"
USR0694,2026-01-18T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-18T16:39:26.348Z"",""account_age_days"":0}}"
USR0495,2026-01-18T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-18T16:39:26.348Z"",""account_age_days"":0}}"
USR0200,2026-02-10T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-10T16:39:26.348Z"",""account_age_days"":0}}"
USR0031,2026-02-03T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-03T16:39:26.348Z"",""account_age_days"":0}}"
USR0023,2026-02-06T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-06T16:39:26.348Z"",""account_age_days"":0}}"
USR0860,2026-01-18T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-18T16:39:26.348Z"",""account_age_days"":0}}"
USR0036,2026-01-15T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-15T16:39:26.348Z"",""account_age_days"":0}}"
USR0880,2026-01-14T16:39:26.348Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-14T16:39:26.348Z"",""account_age_days"":0}}"
USR0988,2026-02-13T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-13T16:39:26.349Z"",""account_age_days"":0}}"
USR0966,2026-02-12T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-12T16:39:26.349Z"",""account_age_days"":0}}"
USR0672,2026-01-23T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.349Z"",""account_age_days"":0}}"
USR0320,2026-02-08T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-08T16:39:26.349Z"",""account_age_days"":0}}"
USR0052,2026-01-19T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-19T16:39:26.349Z"",""account_age_days"":0}}"
USR0319,2026-01-22T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-22T16:39:26.349Z"",""account_age_days"":0}}"
USR0594,2026-01-31T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.349Z"",""account_age_days"":0}}"
USR0238,2026-02-11T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-11T16:39:26.349Z"",""account_age_days"":0}}"
USR0014,2026-01-31T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.349Z"",""account_age_days"":0}}"
USR0822,2026-02-09T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-09T16:39:26.349Z"",""account_age_days"":0}}"
USR0555,2026-01-19T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-19T16:39:26.349Z"",""account_age_days"":0}}"
USR0977,2026-02-05T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-05T16:39:26.349Z"",""account_age_days"":0}}"
USR0205,2026-01-30T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-30T16:39:26.349Z"",""account_age_days"":0}}"
USR0135,2026-01-23T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.349Z"",""account_age_days"":0}}"
USR0040,2026-01-28T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-28T16:39:26.349Z"",""account_age_days"":0}}"
USR0847,2026-01-29T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-29T16:39:26.349Z"",""account_age_days"":0}}"
USR0209,2026-02-04T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.349Z"",""account_age_days"":0}}"
USR0011,2026-02-04T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.349Z"",""account_age_days"":0}}"
USR0468,2026-02-05T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-05T16:39:26.349Z"",""account_age_days"":0}}"
USR0522,2026-01-23T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-23T16:39:26.349Z"",""account_age_days"":0}}"
USR0633,2026-01-26T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-26T16:39:26.349Z"",""account_age_days"":0}}"
USR0004,2026-02-04T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.349Z"",""account_age_days"":0}}"
USR0277,2026-02-09T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-09T16:39:26.349Z"",""account_age_days"":0}}"
USR0862,2026-01-16T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-16T16:39:26.349Z"",""account_age_days"":0}}"
USR0257,2026-01-31T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-31T16:39:26.349Z"",""account_age_days"":0}}"
USR0404,2026-01-14T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-14T16:39:26.349Z"",""account_age_days"":0}}"
USR0769,2026-02-06T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-06T16:39:26.349Z"",""account_age_days"":0}}"
USR0460,2026-01-30T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-30T16:39:26.349Z"",""account_age_days"":0}}"
USR0835,2026-01-26T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-26T16:39:26.349Z"",""account_age_days"":0}}"
USR0280,2026-01-20T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-20T16:39:26.349Z"",""account_age_days"":0}}"
USR0651,2026-02-04T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.349Z"",""account_age_days"":0}}"
USR0296,2026-02-06T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-06T16:39:26.349Z"",""account_age_days"":0}}"
USR0086,2026-02-06T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-06T16:39:26.349Z"",""account_age_days"":0}}"
USR0587,2026-02-10T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-10T16:39:26.349Z"",""account_age_days"":0}}"
USR0771,2026-01-30T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-30T16:39:26.349Z"",""account_age_days"":0}}"
USR0201,2026-02-04T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-02-04T16:39:26.349Z"",""account_age_days"":0}}"
USR0529,2026-01-14T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-14T16:39:26.349Z"",""account_age_days"":0}}"
USR0829,2026-01-22T16:39:26.349Z,"{""login_hours"":{""mean"":9,""std_dev"":1,""typical_range"":[7,11],""timezone"":""UTC""},""devices"":[],""locations"":[],""statistics"":{""total_logins"":1,""first_login"":""2026-01-22T16:39:26.349Z"",""account_age_days"":0}}"
