alert_id,timestamp,user_id,event_id,rule_triggered,risk_score,decision,explanation,status,risk_factors,risk_factors_obj
ALERT001428,2026-02-04T16:39:26.360Z,USR0838,EVT001428,AUTH-001,79,escalate,"Risk score 79/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT001429,2026-01-24T16:39:26.360Z,USR0174,EVT001429,AUTH-003,97,escalate,"Risk score 97/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":20,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":47,""is_threat"":1}"
ALERT001430,2026-02-13T16:39:26.360Z,USR0913,EVT001430,AUTH-001,30,suppress,"Risk score 30/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT001431,2026-01-15T16:39:26.360Z,USR0602,EVT001431,AUTH-001,69,review,"Risk score 69/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":10,""is_threat"":0}"
ALERT001432,2026-02-02T16:39:26.360Z,USR0883,EVT001432,AUTH-002,28,suppress,"Risk score 28/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT001433,2026-02-02T16:39:26.360Z,USR0600,EVT001433,AUTH-001,55,review,"Risk score 55/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":32,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":51,""is_threat"":0}"
ALERT001434,2026-01-17T16:39:26.360Z,USR0091,EVT001434,AUTH-002,6,suppress,"Risk score 6/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":44,""is_threat"":0}"
ALERT001435,2026-01-20T16:39:26.360Z,USR0323,EVT001435,AUTH-002,85,escalate,"Risk score 85/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":23,""is_threat"":0}"
ALERT001436,2026-01-25T16:39:26.360Z,USR0393,EVT001436,AUTH-001,27,suppress,"Risk score 27/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":48,""is_threat"":0}"
ALERT001437,2026-02-06T16:39:26.360Z,USR0470,EVT001437,AUTH-003,45,review,"Risk score 45/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":35,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":10,""is_threat"":0}"
ALERT001438,2026-01-27T16:39:26.360Z,USR0100,EVT001438,AUTH-001,89,escalate,"Risk score 89/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":33,""is_threat"":1}"
ALERT001439,2026-01-27T16:39:26.360Z,USR0400,EVT001439,AUTH-001,1,suppress,"Risk score 1/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":23,""is_threat"":0}"
ALERT001440,2026-02-06T16:39:26.360Z,USR0028,EVT001440,AUTH-001,19,suppress,"Risk score 19/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT001441,2026-01-30T16:39:26.360Z,USR0816,EVT001441,AUTH-001,37,suppress,"Risk score 37/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":54,""is_threat"":0}"
ALERT001442,2026-01-24T16:39:26.360Z,USR0409,EVT001442,AUTH-002,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT001443,2026-01-23T16:39:26.360Z,USR0805,EVT001443,AUTH-001,30,suppress,"Risk score 30/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":12,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":28,""is_threat"":0}"
ALERT001444,2026-02-11T16:39:26.360Z,USR0611,EVT001444,AUTH-002,69,review,"Risk score 69/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":34,""is_threat"":0}"
ALERT001445,2026-02-09T16:39:26.360Z,USR0930,EVT001445,AUTH-002,25,suppress,"Risk score 25/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":17,""is_threat"":0}"
ALERT001446,2026-01-16T16:39:26.360Z,USR0790,EVT001446,AUTH-003,28,suppress,"Risk score 28/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT001447,2026-02-11T16:39:26.360Z,USR0625,EVT001447,AUTH-003,51,review,"Risk score 51/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT001448,2026-02-11T16:39:26.360Z,USR0641,EVT001448,AUTH-001,65,review,"Risk score 65/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":32,""is_threat"":0}"
ALERT001449,2026-01-17T16:39:26.360Z,USR0388,EVT001449,AUTH-002,99,escalate,"Risk score 99/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":21,""is_threat"":1}"
ALERT001450,2026-02-04T16:39:26.360Z,USR0938,EVT001450,AUTH-002,7,suppress,"Risk score 7/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT001451,2026-01-22T16:39:26.360Z,USR0055,EVT001451,AUTH-003,54,review,"Risk score 54/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":1,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":68,""is_threat"":0}"
ALERT001452,2026-01-24T16:39:26.360Z,USR0024,EVT001452,AUTH-002,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":40,""is_threat"":0}"
ALERT001453,2026-01-27T16:39:26.360Z,USR0224,EVT001453,AUTH-003,60,review,"Risk score 60/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT001454,2026-02-11T16:39:26.360Z,USR0835,EVT001454,AUTH-002,26,suppress,"Risk score 26/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":44,""is_threat"":0}"
ALERT001455,2026-02-01T16:39:26.360Z,USR0462,EVT001455,AUTH-003,61,review,"Risk score 61/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":66,""is_threat"":0}"
ALERT001456,2026-01-31T16:39:26.360Z,USR0367,EVT001456,AUTH-002,84,escalate,"Risk score 84/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":68,""is_threat"":0}"
ALERT001457,2026-02-02T16:39:26.360Z,USR0022,EVT001457,AUTH-001,50,review,"Risk score 50/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":72,""is_threat"":0}"
ALERT001458,2026-02-11T16:39:26.360Z,USR0556,EVT001458,AUTH-003,26,suppress,"Risk score 26/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":44,""is_threat"":0}"
ALERT001459,2026-02-01T16:39:26.360Z,USR0201,EVT001459,AUTH-001,82,escalate,"Risk score 82/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":28,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT001460,2026-01-18T16:39:26.360Z,USR0523,EVT001460,AUTH-003,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":36,""is_threat"":0}"
ALERT001461,2026-01-25T16:39:26.360Z,USR0306,EVT001461,AUTH-002,58,review,"Risk score 58/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":19,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT001462,2026-01-26T16:39:26.360Z,USR0983,EVT001462,AUTH-003,62,review,"Risk score 62/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT001463,2026-02-12T16:39:26.360Z,USR0532,EVT001463,AUTH-001,54,review,"Risk score 54/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT001464,2026-01-27T16:39:26.360Z,USR0560,EVT001464,AUTH-001,97,escalate,"Risk score 97/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":4,""is_threat"":1}"
ALERT001465,2026-01-27T16:39:26.360Z,USR0501,EVT001465,AUTH-001,35,suppress,"Risk score 35/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":63,""is_threat"":0}"
ALERT001466,2026-02-12T16:39:26.360Z,USR0204,EVT001466,AUTH-002,75,review,"Risk score 75/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT001467,2026-01-14T16:39:26.360Z,USR0443,EVT001467,AUTH-003,91,escalate,"Risk score 91/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":57,""is_threat"":1}"
ALERT001468,2026-01-18T16:39:26.360Z,USR0531,EVT001468,AUTH-003,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":14,""is_threat"":0}"
ALERT001469,2026-01-20T16:39:26.360Z,USR0529,EVT001469,AUTH-002,60,review,"Risk score 60/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":8,""is_threat"":0}"
ALERT001470,2026-02-06T16:39:26.360Z,USR0438,EVT001470,AUTH-002,21,suppress,"Risk score 21/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":72,""is_threat"":0}"
ALERT001471,2026-02-13T16:39:26.360Z,USR0450,EVT001471,AUTH-001,88,escalate,"Risk score 88/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":57,""is_threat"":1}"
ALERT001472,2026-01-15T16:39:26.360Z,USR0104,EVT001472,AUTH-001,3,suppress,"Risk score 3/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT001473,2026-01-16T16:39:26.360Z,USR0082,EVT001473,AUTH-001,34,suppress,"Risk score 34/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":62,""is_threat"":0}"
ALERT001474,2026-02-09T16:39:26.360Z,USR0579,EVT001474,AUTH-002,4,suppress,"Risk score 4/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":27,""is_threat"":0}"
ALERT001475,2026-01-25T16:39:26.360Z,USR0631,EVT001475,AUTH-003,70,review,"Risk score 70/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":8,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT001476,2026-02-13T16:39:26.360Z,USR0222,EVT001476,AUTH-002,21,suppress,"Risk score 21/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT001477,2026-02-04T16:39:26.360Z,USR0489,EVT001477,AUTH-001,2,suppress,"Risk score 2/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":0,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":64,""is_threat"":0}"
ALERT001478,2026-01-28T16:39:26.360Z,USR0047,EVT001478,AUTH-001,43,review,"Risk score 43/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":68,""is_threat"":0}"
ALERT001479,2026-01-27T16:39:26.360Z,USR0102,EVT001479,AUTH-003,66,review,"Risk score 66/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT001480,2026-01-29T16:39:26.360Z,USR0817,EVT001480,AUTH-002,75,review,"Risk score 75/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":46,""is_threat"":0}"
